chrom	X0	X1	speed	d.Y	RT
chrIII	81962	85062	1550	0.31887032414932104	0.669673604266914
chrIII	66785	62885	1950	-0.44843555263518436	0.7143187044659594
chrIII	71775	67575	2100	-0.4170392402849195	0.7904539393588034
chrIII	77675	81475	1900	0.4608637660843158	0.7348074284499584
chrIII	59195	56795	1200	-0.2560171014359132	0.5727588072738516
chrIII	68469	61969	3250	-0.5382000205468614	0.7323920951939242
chrIII	68676	64076	2300	-0.46510340002583817	0.7660067250275377
chrIII	67769	62769	2500	-0.5556002924372848	0.7349628963997913
chrIII	82625	83825	600	0.25883847556619294	0.6949939126905909
chrIII	73832	70832	1500	-0.4450674208854242	0.7724095116625118
chrIII	75332	78932	1800	0.4547930581733042	0.7651334859991883
chrIII	82120	83920	900	0.28260852496382505	0.6949939126905909
chrIII	85509	81509	2000	-0.27274364205118806	0.669673604266914
chrIII	83433	82233	600	-0.266199501082736	0.6949939126905909
chrIII	106774	103274	1750	-0.45949227665870646	0.7927821902718998
chrIII	85025	89125	2050	0.5231139172604988	NA
chrIII	95947	90847	2550	-0.572453824992232	0.5242529357579505
chrIII	87677	86077	800	-0.3518555447928857	NA
chrIII	97642	92742	2450	-0.45416911748192795	0.5638338132323291
chrIII	106026	101726	2150	-0.4572598876364297	0.7920059778022558
chrIII	92003	90203	900	-0.27933004756298924	0.5001938920774796
chrIII	106685	102385	2150	-0.34130562380803176	0.7948775774441029
chrIII	110185	114785	2300	0.3674122085462993	0.779976423754034
chrIII	109224	104024	2600	-0.5809112389042684	0.7877374533789397
chrIII	110024	112224	1100	0.3845111312112419	0.7989906017095999
chrIII	107485	103185	2150	-0.532667726616157	0.7930150540127929
chrIII	107644	103244	2200	-0.5525325485767312	0.7930150540127929
chrIII	109944	115644	2850	0.4614377872216622	0.7748209005905103
chrIII	115255	110855	2200	-0.28939563908011434	0.7691110917863193
chrIII	113847	117547	1850	0.4154686573670535	0.7527356175237211
chrIII	112173	115373	1600	0.5099052272710983	0.7435969718051287
chrIII	114117	119917	2900	0.49229186933972624	0.7518431020155757
chrIII	128217	124117	2050	-0.4250156600051925	0.7380675208224632
chrIII	134831	139931	2550	0.4638899780551197	0.7250674757312823
chrIII	121721	125921	2100	0.29694829157535785	0.6952267764314839
chrIII	122474	126974	2250	0.5563884110918562	0.7059369625292288
chrIII	133814	138214	2200	0.47317509329194585	0.7217690558550898
chrIII	139133	143633	2250	0.34400477790448186	0.6467984617465746
chrIII	164872	160372	2250	-0.5090021572702035	0.6530848165111021
chrIII	174039	179039	2500	0.42454126694032845	0.2533952048750009
chrIII	175839	180739	2450	0.4775245482632731	0.2336046856178459
chrIII	183234	188734	2750	0.36593615894384585	0.15909972236715822
chrIII	194297	188597	2850	-0.5229097652749661	0.2047231171441271
chrIII	221012	216212	2400	-0.5101501572250489	0.7045012271242777
chrIII	208531	206731	900	-0.2566067492243714	0.4400464439162335
chrIII	208307	206407	950	-0.33030985500525245	0.4400464439162335
chrIII	222212	217012	2600	-0.43192517501199673	0.7134263822057317
chrIII	219864	214364	2750	-0.43321554504587517	0.6395032562274141
chrIII	223168	218868	2150	-0.44701125092088423	0.7246796915763233
chrIII	226368	229568	1600	0.42476174061893124	0.757857701895762
chrIII	219967	215567	2200	-0.42380580139940427	0.6612338879548573
chrIII	234067	239367	2650	0.40943825436765346	0.5549084971109437
chrIII	236821	241621	2400	0.4374561748655008	0.5073727301421661
chrIII	243059	247659	2300	0.5270740504457186	0.3622816781649178
chrIII	239963	245263	2650	0.5428939661591796	0.4275734411104578
chrIII	238432	243532	2550	0.43619192041747246	0.4660455356510201
chrIII	262785	265085	1150	0.32185582531678814	0.11146660675981222
chrIII	240255	245155	2450	0.5691425285121945	0.4146293504937485
chrIII	240148	244648	2250	0.44048796323776046	0.42561114653989607
chrIII	236869	242269	2700	0.5893246685425553	0.4932643438266953
chrIII	238081	243681	2800	0.5430876166896785	0.4660455356510201
chrIII	249091	251991	1450	0.411125921809139	0.25999220566731734
chrIII	244012	248812	2400	0.5794211762057427	0.33247956403269757
chrIII	252023	257423	2700	0.45174710243389155	0.1905316572297267
chrIII	248590	252390	1900	0.460445651097378	0.27124548282992256
chrIII	249128	252928	1900	0.5071035519120339	0.2590220206002281
chrIII	256800	261700	2450	0.5163004269642533	0.14202562467389418
chrIII	269900	265000	2450	-0.5182805793478842	0.13523457076416678
chrIII	256689	260289	1800	0.360558655835506	0.15227008328985261
chrIII	252194	257694	2750	0.5905582316612672	0.1905316572297267
chrIII	253209	258409	2600	0.5481502277738495	0.16996508654285922
chrIII	276711	281511	2400	0.48937279565990754	0.14551793662756624
chrIII	282257	287657	2700	0.3729953042538308	0.10477274044872174
chrIII	280962	286862	2950	0.35234678172881223	0.11242294239279578
chrIII	278789	283589	2400	0.5039559051905353	0.1266975219175347
chrIII	284744	287044	1150	0.356680464438556	0.09633263764082953
chrIII	287694	290994	1650	0.40977202151662573	0.08585546021991622
chrIII	286431	290831	2200	0.4073478610062949	0.08731056872862204
chrIII	304542	309242	2350	0.44033925882097424	0.10671294954296881
chrIII	301313	307013	2850	0.3976121612075389	0.10410734645762776
chrIV	28603	23403	2600	-0.44820863091227664	0.09157922198388324
chrIV	29603	24203	2700	-0.5592461854038018	0.099728164595693225
chrIV	14203	10803	1700	-0.5154640892150412	NA
chrIV	15703	10703	2500	-0.5105820745392511	NA
chrIV	25103	28603	1750	0.33427756517248425	0.09633263764082953
chrIV	15149	20549	2700	0.5633106327429234	0.09033760411231573
chrIV	28647	22447	3100	-0.3791043011455537	0.0894726816461411
chrIV	9525	4725	2400	-0.42329550995735093	NA
chrIV	16285	13085	1600	-0.3801509184941042	0.12456374282567106
chrIV	29236	23636	2800	-0.41297413488479146	0.09595863390286265
chrIV	9412	5012	2200	-0.4236013997873917	NA
chrIV	15238	9138	3050	-0.5404109400022903	NA
chrIV	28523	24523	2000	-0.5690875327317525	0.09522677643148404
chrIV	23629	17629	3000	-0.6083172445522558	0.07949446344715642
chrIV	28974	23774	2600	-0.5767087773682468	0.09157922198388324
chrIV	18007	14607	1700	-0.4656184889705037	0.10244490823944705
chrIV	9577	4377	2600	-0.4629648416247282	NA
chrIV	4353	2553	900	-0.25429078907805486	0.09895259628577512
chrIV	36005	29705	3150	-0.4730613838167439	0.12994738825439164
chrIV	34791	29991	2400	-0.41063257936393555	0.11408600176499771
chrIV	28619	23519	2550	-0.42508002692735114	0.09157922198388324
chrIV	31987	27587	2200	-0.4450633808285556	0.10593696252922881
chrIV	59401	65501	3050	0.4678005929749453	0.1147511656990468
chrIV	48076	54776	3350	0.4742228297952741	0.23948096369975908
chrIV	47061	51861	2400	0.45342594554476306	0.2561114653989604
chrIV	68657	74057	2700	0.5180684080778118	0.07866280722968075
chrIV	82457	77257	2600	-0.6049122401616007	0.1387272047977017
chrIV	55778	60178	2200	0.5182424207340168	0.1534729871618967
chrIV	64739	68839	2050	0.4847755368112236	0.08568071579028741
chrIV	56626	62126	2750	0.49788181708139917	0.14634940879940594
chrIV	54913	58913	2000	0.45995407517185155	0.17066342010164842
chrIV	60188	64488	2150	0.4224655630742267	0.12433029934102467
chrIV	72852	71152	850	-0.25631473160790974	0.07683343961968817
chrIV	77409	74309	1550	-0.4351251515464341	0.10098942933889901
chrIV	76609	96709	10050	0.44038064133323596	0.16486490590206754
chrIV	76525	80925	2200	0.5841375203008705	0.12875451717007755
chrIV	85467	81567	1950	-0.34094969870776765	0.18416739134635832
chrIV	78675	73175	2750	-0.5281697352563176	0.09740001030655573
chrIV	84602	80602	2000	-0.4018364258700605	0.17345739849653127
chrIV	85802	90702	2450	0.4247900112670823	0.1977103342544818
chrIV	91676	88176	1750	-0.40283454386554957	0.17374847817264774
chrIV	109428	111628	1100	0.3176565880309561	0.30112534704105237
chrIV	124528	122528	1000	-0.27514175620479925	0.5168798835359216
chrIV	105360	99760	2800	-0.5450475758249751	0.19657412852090808
chrIV	119746	115246	2250	-0.5799090813776423	0.46519179855837056
chrIV	104036	99136	2450	-0.4840259516410192	0.19033760411231573
chrIV	98579	95979	1300	-0.5142219019863952	0.15221196397858824
chrIV	102979	106679	1850	0.6046394264150963	0.22188590642935824
chrIV	104343	98743	2800	-0.3693283455706083	0.18925665808093778
chrIV	121498	116298	2600	-0.5790399114809208	0.4947612099896291
chrIV	114108	108608	2750	-0.46169744231294496	0.31115910101068667
chrIV	110305	105105	2600	-0.5930403410038018	0.25591757332148085
chrIV	109452	104452	2500	-0.5659669016269329	0.23845536939339484
chrIV	116128	113128	1500	-0.44540262338038944	0.398428169748971
chrIV	132128	137028	2450	0.42234020497360547	0.382227150044125
chrIV	120559	116759	1900	-0.5392428415876864	0.4919672638027326
chrIV	116056	111956	2050	-0.5204036306953809	0.37543641821426044
chrIV	133927	136827	1450	0.4363993006230992	0.3806749666647342
chrIV	130074	135874	2900	0.5354279558464521	0.42180802751850355
chrIV	125088	129888	2400	0.479066471139237	0.5096623958876844
chrIV	153988	148588	2700	-0.5651259059701955	0.16084571730406277
chrIV	128583	132483	1950	0.5933535232938674	0.46612325352194334
chrIV	149783	145683	2050	-0.5336011240313145	0.17555278566873445
chrIV	129427	133427	2000	0.43621470936104995	0.4526190890293157
chrIV	135791	129591	3100	-0.48951002510158204	0.43089951384345265
chrIV	140491	145791	2650	0.5089163183024383	0.24679852616254727
chrIV	129542	134542	2500	0.5602213104443761	0.44043438911112404
chrIV	131336	137136	2900	0.5103680153726122	0.3904870951801209
chrIV	140851	145551	2350	0.5097166655492822	0.24679852616254727
chrIV	129028	131928	1450	0.33585276243736883	0.47923937619572154
chrIV	134287	141787	3750	0.5596832687747252	0.3412395887684311
chrIV	129158	133958	2400	0.3285262395951328	0.4526190890293157
chrIV	133600	135700	1050	0.5492009961732187	0.38765983213197547
chrIV	135085	139285	2100	0.4155985085114992	0.35878910854735546
chrIV	154087	159187	2550	0.38499614949407374	0.1507564045580743
chrIV	149595	154995	2700	0.4764498565227811	0.15909956132722677
chrIV	185492	190392	2450	0.32748930600731135	0.11641431709406676
chrIV	142791	146491	1850	0.48841776511587565	0.22863798867567206
chrIV	168216	172416	2100	0.45406503058779896	0.08568110228612297
chrIV	161395	165295	1950	0.4961726859035367	0.13993004425377323
chrIV	156069	161569	2750	0.4975864274804372	0.1466819332521693
chrIV	150433	154533	2050	0.5293949637276147	0.16600672502753794
chrIV	154364	159664	2650	0.5064121126090346	0.1507564045580743
chrIV	163309	167809	2250	0.5032567323645114	0.12828859644037344
chrIV	162784	166484	1850	0.5521674623874743	0.1401629079946664
chrIV	203561	198861	2350	-0.538965021781562	0.28676734883181637
chrIV	172168	176368	2100	0.3822118990470339	0.07799775832415413
chrIV	175444	172644	1400	-0.4671581813017634	0.0794529151448394
chrIV	182251	175251	3500	-0.43275250505593954	0.0906576709760953
chrIV	197539	192039	2750	-0.6212280296091253	0.18199444734316328
chrIV	184091	178191	2950	-0.5626016288426312	0.09496078447611878
chrIV	180889	187089	3100	0.4299219715956879	0.0995342725182137
chrIV	194734	189634	2550	-0.48456020089514407	0.14202562467389424
chrIV	209104	204504	2300	-0.5410100479974831	0.42122586816627056
chrIV	195991	190791	2600	-0.4864634121205701	0.15754745846780174
chrIV	190070	184670	2700	-0.47614655090637825	0.11092623726979352
chrIV	198305	191705	3300	-0.4793803280147022	0.1814608817902488
chrIV	194537	187037	3750	-0.5320198288318136	0.13853315168029073
chrIV	204892	199292	2800	-0.6094715940070619	0.3098561269252324
chrIV	200156	196256	1950	-0.5332909190195456	0.2356225481670436
chrIV	213053	206653	3200	-0.5828868566333563	0.4666759667227086
chrIV	213553	217853	2150	0.48672768274293005	0.47217674454557756
chrIV	229653	224453	2600	-0.5968983629317921	0.33216901462886744
chrIV	236614	232014	2300	-0.39469940280918436	0.3247962200707288
chrIV	240243	244143	1950	0.44312687855312316	0.28288693064332243
chrIV	218168	221468	1650	0.40016953955998347	0.4112339845788161
chrIV	232005	227505	2250	-0.5592738808357186	0.3317810694339769
chrIV	239905	244805	2450	0.6326197705192943	0.2747379880315124
chrIV	225814	221814	2000	-0.49813355144692834	0.38533151680290645
chrIV	221035	224235	1600	0.49541162617582357	0.4033757995632597
chrIV	246824	251124	2150	0.3247335342735499	0.2861853505195149
chrIV	232105	226405	2850	-0.5190309048159786	0.3306169577808514
chrIV	238352	244752	3200	0.5820652594503802	0.2755694602033521
chrIV	249721	243821	2950	-0.5186982248909708	0.25577907898042407
chrIV	236344	241844	2750	0.4787718566112826	0.2871554550666384
chrIV	238873	244273	2700	0.46426002262014177	0.2755694602033521
chrIV	252932	255132	1100	0.563996870155607	0.28754372234139186
chrIV	237726	243226	2750	0.4822686882601397	0.2852151539495734
chrIV	274783	278883	2050	0.51654154406089	0.056344522387771344
chrIV	248389	249989	800	0.3153326712745368	0.2817226119388564
chrIV	257989	255689	1150	-0.271068446830674	0.3007372408062303
chrIV	261433	266733	2650	0.5068551527926196	0.15308488092707473
chrIV	259317	263617	2150	0.48463142353900734	0.19930140877732044
chrIV	255933	261233	2650	0.44715632240662223	0.26159970626316503
chrIV	254596	259396	2400	0.47022365707399905	0.28055861531425336
chrIV	276940	280240	1650	0.48637317736225216	0.0470315187353857
chrIV	263453	268753	2650	0.5666547812875085	0.1282499468568227
chrIV	294753	288553	3100	-0.5517659031270766	0.13304497983319952
chrIV	297701	291601	3050	-0.2731698896424566	0.16331271101982459
chrIV	275213	271013	2100	-0.3137271325611941	0.07939474752159552
chrIV	304002	298302	2850	-0.4700372371697318	0.2536169108492143
chrIV	285873	284473	700	-0.2800005545595793	0.08789301795273169
chrIV	291485	286185	2650	-0.3949771048607316	0.10380263590159824
chrIV	292216	287116	2550	-0.5446841832114897	0.11738442164119023
chrIV	287167	282267	2450	-0.42295726397453104	0.07431107117320822
chrIV	296498	292398	2050	-0.5011259092263091	0.1618159506831315
chrIV	312010	308210	1900	-0.3863153218304305	0.4663561172628365
chrIV	310484	306984	1750	-0.46827368924504226	0.4146682899491758
chrIV	315935	311635	2150	-0.47334042489280687	0.5138531702320908
chrIV	303296	299596	1850	-0.5424483951299567	0.25192069105455395
chrIV	308835	303535	2650	-0.4805039428334824	0.34652685179817194
chrIV	303224	301024	1100	-0.41055648575594966	0.25766356825838543
chrIV	301825	297625	2100	-0.4007513977183621	0.22467988482424112
chrIV	311969	307569	2200	-0.47012103170539243	0.43864958355073724
chrIV	313745	308145	2800	-0.38476518621993905	0.46604569669095147
chrIV	308651	304951	1850	-0.4501421243908029	0.35855643805438003
chrIV	307139	302439	2350	-0.4817660387909972	0.3232438595474134
chrIV	319335	312835	3250	-0.40163031351791	0.5774154781919725
chrIV	308863	303763	2550	-0.5045784415162823	0.34652685179817194
chrIV	319108	314508	2300	-0.43618776109313406	0.6057430060357766
chrIV	326770	331070	2150	0.31358802218728277	0.7968566615778048
chrIV	352852	357552	2350	0.5154085961930196	0.3139309203110004
chrIV	317552	312652	2450	-0.5289879061606702	0.5541326067211626
chrIV	330996	335696	2350	0.4316935848938581	0.7908419811776528
chrIV	325566	321866	1850	-0.48730437423420725	0.7552967321777108
chrIV	333766	339366	2800	0.4408859688119104	0.7149506251570139
chrIV	324141	319241	2450	-0.4085938990335477	0.7163366958471022
chrIV	336653	342653	3000	0.536560122681855	0.6520869394775128
chrIV	334203	339603	2700	0.40190017542500056	0.7027547490675787
chrIV	336653	340353	1850	0.3822406556081487	0.6700811641254565
chrIV	336545	341345	2400	0.40124141000417185	0.6703528706978182
chrIV	334363	338263	1950	0.42318092700862964	0.7084978839353006
chrIV	334785	339085	2150	0.4189034357059994	0.7027547490675787
chrIV	361291	366991	2850	0.4619580577613978	0.16084587834399425
chrIV	342177	346977	2400	0.46572156750758675	0.5245633563298355
chrIV	343379	349179	2900	0.5168720546211788	0.4916013074601978
chrIV	359671	365071	2700	0.458356278673637	0.18227171209373083
chrIV	340757	346457	2850	0.49046940359869645	0.5587891913678915
chrIV	363268	367468	2100	0.5295229438357103	0.1392316462790114
chrIV	342012	347612	2800	0.5236438083598122	0.518238094317867
chrIV	347117	352817	2850	0.5381005266382801	0.41462918945381694
chrIV	358364	361264	1450	0.41953556887361837	0.22322453475563808
chrIV	347904	352904	2500	0.41750013893892446	0.41462918945381694
chrIV	349705	354105	2200	0.4837255902616536	0.36883957846187543
chrIV	353463	357163	1850	0.46779386050246546	0.300349198987381
chrIV	353796	359496	2850	0.5509180356636905	0.28488262949681015
chrIV	381882	383582	850	0.3162959591818342	0.21342654324566326
chrIV	381483	383383	950	0.29452568478132973	0.21342654324566326
chrIV	381524	383424	950	0.36469986683030275	0.21342654324566326
chrIV	381637	383437	900	0.2950364747229669	0.21342654324566326
chrIV	402710	398210	2250	-0.4827169870934301	0.5571592556090208
chrIV	407891	405991	950	-0.25655042143337575	0.6360107832338107
chrIV	422640	418340	2150	-0.4633065008356562	0.5816062766923686
chrIV	415876	421076	2600	0.49956521713336893	0.5912188146172724
chrIV	430904	427804	1550	-0.45220562591208163	0.7060532494637369
chrIV	448767	453667	2450	0.28628797169580306	0.6734572374565998
chrIV	463077	456577	3250	-0.42113479689770755	0.7970021208958973
